Temperature,Fe,O2,Silicate,Nitrate,pH,Phosphate,Salinity,spCO2,Chla,PAR,DOC,NH4,NPP
23.244041,0.000165146,223.59978,0.8206812,0.002444678,8.011438,0.036598263,35.41301,44.477394,0.05974685,0.62003744,16.56608,0.000720507,1.407128268
22.924627,0.000152886,224.8918,0.6963215,0.002259814,8.020017,0.029790817,36.135002,41.44032,0.05895634,0.6274203,17.924039,0.000983073,1.725063402
22.216192,0.000180172,228.07059,0.79130987,0.001975553,8.025886,0.026872818,36.22891,40.023666,0.057672773,0.65358144,18.161487,0.001096779,1.794635585
22.127453,0.000257839,229.04596,1.0197578,0.002070789,8.025311,0.027336017,35.863426,41.082787,0.056250086,0.65720224,17.65564,0.000880903,1.337976922
21.698576,0.000369972,230.75444,1.2385977,0.002258154,8.022205,0.030347956,35.305336,42.297676,0.05431197,0.63496935,16.821332,0.000575617,0.834921147
21.107275,0.000483915,233.47843,1.3899739,0.002439939,8.0161085,0.035188015,34.730526,43.33449,0.05264602,0.63510686,16.015057,0.000335995,0.561148477
20.562994,0.000549533,236.0604,1.4797945,0.002602113,8.009142,0.03990281,34.263275,44.124336,0.051428324,0.6335807,15.376366,0.000231088,0.44454151
20.490715,0.000559368,236.52366,1.5241664,0.002782254,7.9986663,0.043163724,33.96537,45.0289,0.052095547,0.6340541,14.937418,0.000216663,0.45610381
20.585878,0.000549593,236.0216,1.5335274,0.0030563,7.9889274,0.044592678,33.967,45.66064,0.052823307,0.6304557,14.738467,0.000231293,0.508227229
20.711739,0.000530471,234.93414,1.514768,0.003331806,7.980428,0.04424995,34.30623,45.876156,0.053554097,0.6297401,14.797333,0.000240269,0.557129083
20.452744,0.000519077,234.50729,1.4729558,0.003344041,7.980107,0.043020016,34.73279,45.01262,0.055690412,0.6182287,14.966127,0.000219238,0.508530981
20.258945,0.000532017,234.50764,1.432544,0.003336229,7.9826226,0.041956326,34.926228,44.497528,0.05941334,0.60780734,15.060515,0.000207095,0.485403114
20.023418,0.00056238,235.42316,1.412765,0.003252203,7.984729,0.04198881,34.838646,44.190907,0.06218436,0.62125313,14.907286,0.000182565,0.474431282
19.973652,0.000597804,236.12225,1.4079586,0.003186422,7.984658,0.042575834,34.70858,44.521248,0.0623262,0.6405294,14.6289095,0.000170368,0.496858406
19.93466,0.00063306,236.44438,1.4091118,0.003154647,7.986944,0.043151747,34.577618,44.896336,0.06171129,0.6400465,14.331265,0.000163452,0.506580418
19.977594,0.000673081,236.47775,1.4130026,0.003025526,7.9861946,0.043277054,34.513924,45.38661,0.060144255,0.6457995,14.096734,0.000159304,0.508892337
19.996635,0.000716667,236.52928,1.4218122,0.003194342,7.9869623,0.04267504,34.479057,45.796265,0.059169306,0.64197737,13.946049,0.000163425,0.546268873
19.8346,0.000770834,237.15346,1.4449118,0.00373411,7.988243,0.040676052,34.465874,45.753017,0.05968959,0.640231,13.891181,0.000158037,0.604128948
19.61512,0.000856522,237.86514,1.5026462,0.003948941,7.9893894,0.037071877,34.45447,45.457577,0.06115046,0.6427276,13.94002,0.000151611,0.617514451
27.582275,0.001972968,203.34394,3.2036416,0.1985642,8.026273,9.08E-05,36.48696,40.252674,0.12029605,0.68176395,26.78162,0.03702792,2.699746744
27.47088,0.001753728,203.43806,3.1273342,0.16191845,8.0266,6.93E-05,36.5564,40.229603,0.10797754,0.6667806,26.544396,0.027901313,2.053953366
27.337872,0.001608387,203.7536,2.9987886,0.17180217,8.02808,6.16E-05,36.543503,40.453747,0.10679596,0.6546203,25.961738,0.02670182,1.776284847
26.964634,0.001553935,204.93071,2.8309964,0.23453787,8.029021,5.83E-05,36.34929,40.724144,0.1065386,0.6600718,24.753364,0.029745415,1.647541763
26.439144,0.001498852,207.05265,2.6717687,0.29669117,8.031385,5.45E-05,35.904743,41.114754,0.10285497,0.65287274,23.268735,0.032797445,1.481273568
26.26525,0.001410235,208.72992,2.515561,0.31528124,8.0299,5.29E-05,35.605293,42.09561,0.09778549,0.6449154,21.950608,0.03221019,1.349791983
25.945545,0.001285793,210.58604,2.3357247,0.29134675,8.031323,5.08E-05,35.469963,42.838764,0.09306546,0.6415195,20.759806,0.027887681,1.263740797
25.655153,0.00115429,212.64838,2.1317056,0.252615,8.028729,6.83E-05,35.012806,43.82655,0.089515626,0.6111862,19.41717,0.022338774,1.266397286
25.02689,0.001018025,215.34982,1.9236291,0.18241482,8.027322,0.000315844,34.58848,43.99913,0.09085382,0.60953325,18.318485,0.015366672,1.382579228
24.635948,0.000892008,216.98488,1.7252413,0.117066586,8.027159,0.001221651,34.35222,44.228764,0.09451147,0.6002095,17.521644,0.009694516,1.616563215
24.250826,0.000775876,218.35646,1.5384498,0.06635702,8.023984,0.003373728,34.334305,44.049496,0.100843616,0.58081347,17.048338,0.005788174,1.731905868
24.128958,0.000675228,218.83217,1.3700583,0.03004451,8.02328,0.006182346,34.333904,44.30038,0.108449436,0.58721954,16.700817,0.002808019,2.094689549
23.924282,0.000588793,219.55027,1.2166693,0.010807091,8.020513,0.009834375,34.439686,44.276733,0.11568454,0.5982796,16.557492,0.00109736,2.421526026
23.789127,0.00051447,219.70873,1.0746487,0.00720975,8.0187645,0.013990726,34.66423,43.952538,0.11740925,0.5950278,16.61091,0.000932812,2.200767045
23.778204,0.000449275,219.25227,0.9460539,0.005471375,8.018921,0.017501612,34.995914,43.50424,0.120018296,0.61390615,16.844073,0.00082702,1.905557944
23.720629,0.000393158,218.87904,0.83640113,0.004328604,8.021013,0.0198418,35.37665,42.792114,0.12560225,0.6194329,17.18401,0.000781838,1.695683808
23.698122,0.000347558,218.78913,0.75221166,0.003832252,8.02417,0.02119122,35.672638,42.065113,0.12857885,0.62187284,17.539036,0.000774346,1.627306537
23.715654,0.000312599,218.82354,0.69149997,0.003549627,8.023779,0.021761469,35.947098,41.433105,0.12638468,0.63573945,17.88363,0.000858849,1.654959548
23.6761,0.000287179,219.01047,0.650171,0.003372845,8.027645,0.021996626,36.1896,40.798252,0.12309085,0.6417368,18.175926,0.000934996,1.708385023
23.563086,0.000267849,219.36736,0.62024756,0.003421527,8.030664,0.022226506,36.341713,40.0528,0.11741561,0.63371634,18.391121,0.000979215,1.784212635
23.386362,0.000253053,219.94017,0.5971985,0.003436515,8.033049,0.022826622,36.402637,39.37059,0.11666781,0.6200298,18.486286,0.001153844,1.81933268
23.315508,0.000242561,220.1733,0.57839695,0.003156236,8.035521,0.023472408,36.422768,39.03034,0.113401766,0.6270509,18.544227,0.001133169,1.791182419
23.292358,0.000237056,220.31681,0.5665985,0.002985136,8.041281,0.024134546,36.41857,38.849766,0.10895514,0.6304228,18.525187,0.001341497,1.763192241
23.333828,0.000237269,220.06527,0.57078165,0.002660413,8.045959,0.024343113,36.490273,39.10209,0.104501036,0.6312609,18.483648,0.001243788,1.64073714
23.44266,0.000242352,219.99754,0.6083245,0.002290955,8.046301,0.02427693,36.42313,39.773903,0.10066671,0.64066637,18.305108,0.000852145,1.463354554
23.243782,0.000259408,221.27095,0.71481674,0.002220305,8.043476,0.024878376,35.982964,40.55323,0.096096526,0.6263398,17.782483,0.00080193,1.280056193
22.474371,0.000293375,224.8678,0.9085475,0.002426491,8.0409565,0.027028698,35.123848,41.201275,0.090701265,0.62013966,16.881198,0.000621175,1.046538559
22.044987,0.000334829,228.3285,1.1503798,0.00262286,8.042945,0.030686835,34.247734,42.830605,0.083949446,0.62011576,15.871024,0.00049059,0.895725081
21.430357,0.000376537,231.75868,1.3910349,0.002741753,8.0425625,0.035122866,33.50391,44.1513,0.07775349,0.6154189,14.961323,0.000407483,0.74335206
21.15442,0.00041085,233.87074,1.5925979,0.002974569,8.039812,0.039359144,32.90731,45.612053,0.07245898,0.60036606,14.267946,0.000379442,0.673328609
21.163738,0.000433508,234.59311,1.7385713,0.003108789,8.032041,0.04298882,32.504364,47.079502,0.06846307,0.58089775,13.797247,0.000402063,0.657126536
21.11543,0.000447353,235.13584,1.8361858,0.003217921,8.024011,0.046322617,32.209587,48.064793,0.066243294,0.58226174,13.459969,0.000385389,0.654904155
21.1977,0.000452569,234.89785,1.8863926,0.003135777,8.005363,0.049257807,31.991938,48.83906,0.06353741,0.57153744,13.209205,0.000411865,0.622464756
21.219875,0.000449134,235.00124,1.8981439,0.002935798,7.990371,0.052039886,31.91848,49.399685,0.06207242,0.5710481,13.001139,0.000416517,0.625107663
21.09849,0.000434293,235.25608,1.874129,0.003018447,7.981974,0.054500197,31.872215,49.560085,0.060762286,0.5757226,12.786961,0.000403278,0.635436265
21.105373,0.000400444,235.06403,1.8016932,0.003313335,7.9777303,0.056120916,31.99451,49.82988,0.059591475,0.5715862,12.625408,0.000461775,0.677048855
21.020638,0.000348359,235.5327,1.667795,0.003540941,7.975807,0.056400404,32.262745,49.70285,0.058909394,0.5878438,12.647069,0.000430344,0.734851492
20.709661,0.000288804,235.83922,1.4828711,0.003459478,7.9849777,0.054987046,32.731728,48.272346,0.058213733,0.614876,12.990764,0.000411052,0.74163009
22.00311,0.00022833,230.60815,1.2323986,0.003347805,7.9912696,0.0499444,33.629448,48.166924,0.05737136,0.6180052,13.996132,0.000551258,1.027551433
22.753094,0.000175409,225.64779,0.92383526,0.002690182,7.9994183,0.04165526,34.933044,45.69589,0.056524852,0.6268986,15.73204,0.000638746,1.284936515
22.733955,0.000148531,225.33992,0.69328217,0.002370954,8.009407,0.033380904,35.996407,42.24934,0.05631334,0.6339661,17.496688,0.000914236,1.681994316
21.979464,0.000164527,228.86927,0.7114364,0.002033342,8.022737,0.029185896,36.298878,39.989212,0.056536042,0.66581446,18.126462,0.001261297,2.10632991
21.750807,0.000227888,230.86444,0.94626186,0.002104129,8.028092,0.029475865,35.974804,40.70834,0.0564854,0.6652561,17.652696,0.001096039,1.624510184
21.173473,0.000342891,233.01747,1.2232421,0.002384261,8.027518,0.032584605,35.23944,41.833054,0.055534412,0.64097255,16.67894,0.00064793,0.880421633
20.941572,0.000458448,234.52233,1.4071222,0.002595327,8.021427,0.03755485,34.520985,43.765087,0.053672724,0.6362759,15.74173,0.000338694,0.569369772
20.733028,0.000523055,235.80022,1.5044345,0.002708439,8.009597,0.04210399,34.01841,45.207916,0.0519632,0.63210136,15.047428,0.000247766,0.481990456
20.590197,0.000539017,236.52767,1.5470836,0.002884519,7.9974413,0.045261517,33.73319,45.984734,0.05196182,0.6304925,14.602053,0.000225416,0.482103747
20.385332,0.000530536,237.09849,1.5545782,0.003267849,7.989032,0.046791687,33.748722,46.09655,0.052082265,0.6176011,14.402416,0.00022803,0.495227033
20.279636,0.000509465,236.93655,1.5372905,0.003501634,7.983938,0.04662919,34.07444,45.92146,0.0524259,0.6187288,14.452649,0.000223751,0.509561591
19.954124,0.000489952,236.83873,1.4981997,0.003542386,7.9802876,0.045460136,34.460598,44.949364,0.05357528,0.6046744,14.618227,0.00021046,0.465507441
19.835556,0.000488691,236.57234,1.4576394,0.003668187,7.980405,0.044225722,34.697617,44.48793,0.056832425,0.59201914,14.7550525,0.000211501,0.463649993
19.652225,0.000507442,237.23163,1.4337883,0.003480436,7.9829082,0.043892192,34.679768,44.158703,0.05895521,0.61016464,14.702582,0.000179959,0.453305393
19.5625,0.00053663,237.96529,1.4244738,0.003174008,7.983437,0.044299013,34.59741,44.35945,0.0593097,0.6349576,14.524904,0.000164528,0.443573242
19.48314,0.000567275,238.31628,1.4215996,0.00312394,7.9855447,0.044750846,34.487877,44.5782,0.059502036,0.63216907,14.290246,0.000155497,0.441602192
19.522123,0.000603562,238.29058,1.4209724,0.003064365,7.98502,0.044835244,34.43694,45.022194,0.05922938,0.6451442,14.081512,0.000143647,0.452598171
19.47725,0.000640936,238.50007,1.4234176,0.003242651,7.986448,0.044429136,34.39525,45.27608,0.059454713,0.641745,13.924002,0.0001395,0.483227431
19.324099,0.000689668,239.2304,1.4359178,0.003608083,7.988596,0.04278206,34.371063,45.249256,0.059630496,0.6384202,13.841101,0.000136211,0.53003808
19.207026,0.000773104,239.60753,1.4795192,0.003934445,7.990246,0.03946579,34.354244,45.165565,0.060828304,0.6422962,13.840885,0.000134543,0.574992173
26.032917,0.002709099,208.61657,2.9747405,0.59099053,8.04565,0.000122271,35.66088,39.14111,0.14654692,0.6997759,24.830561,0.08251909,3.341768763
26.144905,0.002261322,208.0652,2.9339555,0.43565128,8.039318,9.66E-05,35.82856,39.205544,0.12968236,0.6933703,24.890818,0.07313663,2.679404832
26.543629,0.001993152,207.21093,2.845264,0.411713,8.027629,7.39E-05,36.071922,40.661118,0.11359424,0.6788925,24.47309,0.065931374,2.112601928
26.198273,0.001964617,208.77524,2.7150172,0.52832364,8.02979,5.94E-05,35.42945,41.67615,0.10826103,0.6728125,22.883508,0.06954781,1.71953394
25.311127,0.00191793,213.27241,2.6331653,0.67970017,8.019246,0.000140148,34.282238,42.884884,0.113968425,0.66934645,20.404132,0.060088954,3.502839997
24.28463,0.001775997,218.07355,2.5575648,0.6982898,8.012259,5.20E-05,33.12401,43.4158,0.10162657,0.6602039,18.428773,0.059814138,1.267672861
23.88296,0.001594863,220.28548,2.4573554,0.63520076,8.0081625,4.70E-05,32.837418,44.033627,0.093226976,0.6485762,17.528227,0.05309101,1.077225558
23.906347,0.00141604,220.577,2.3206996,0.5254779,8.005203,4.51E-05,32.923313,44.72575,0.08777744,0.64763784,17.010901,0.042143514,1.032633723
23.532324,0.001237858,222.04852,2.13896,0.3727822,8.00335,0.000114236,32.62505,44.671005,0.08574237,0.616885,16.37501,0.028839117,1.174676256
23.077574,0.00106873,223.82586,1.9332031,0.22978146,8.00426,0.001048468,32.48848,44.61648,0.08963145,0.6191864,15.80834,0.017464554,1.417673975
22.916605,0.000921064,224.52609,1.7385386,0.12531909,8.004874,0.003524391,32.60491,44.86136,0.09882803,0.60840917,15.417441,0.009641786,1.73919623
22.742334,0.000797003,225.08045,1.568199,0.056389603,8.002405,0.007247013,32.849354,44.85875,0.10704331,0.5928337,15.225735,0.00440079,2.186145677
22.916857,0.00069835,224.56105,1.4263773,0.017338629,8.000287,0.011523522,33.08715,45.440453,0.11633036,0.59630984,15.103734,0.001348799,2.818111357
22.832695,0.000618192,224.60705,1.2964066,0.010687707,7.999348,0.016960881,33.347492,45.292896,0.118581826,0.59585285,15.098437,0.000935288,2.540672179
22.919533,0.000543246,224.14601,1.1651148,0.008689872,7.999781,0.021682601,33.66975,45.051094,0.11588922,0.59096146,15.261767,0.000894077,2.191702095
22.978752,0.000471401,223.37465,1.0343612,0.006587432,8.001133,0.025083536,34.126923,44.536987,0.11393097,0.6052604,15.572496,0.000781744,1.858838803
22.940231,0.000408465,222.72532,0.9180962,0.005170062,8.004178,0.027103608,34.574276,43.70169,0.114326314,0.60756063,15.96972,0.000733544,1.61785455
22.949238,0.000358606,222.35931,0.82752237,0.00448658,8.008902,0.028195109,34.92439,42.926395,0.11596922,0.6112586,16.371027,0.000725452,1.532236228
22.997238,0.000320321,222.07753,0.7587591,0.00386795,8.013249,0.028351365,35.312782,42.235043,0.115219606,0.6310088,16.797721,0.000773498,1.523838563
23.02423,0.000291828,221.88897,0.70771994,0.003618339,8.020475,0.028179798,35.674206,41.591766,0.11509814,0.6348908,17.20821,0.00085639,1.583465034
22.978113,0.000270685,221.95217,0.6724682,0.003579521,8.026487,0.028121063,35.9369,40.82214,0.116061114,0.6324885,17.53814,0.000928937,1.688337354
22.911924,0.000260563,222.12487,0.65939216,0.003928179,8.031655,0.028778904,36.00716,40.429104,0.117263706,0.62354314,17.638745,0.001128779,1.822472006
22.876146,0.000256333,222.29299,0.65290794,0.003748482,8.032365,0.029531544,36.05415,40.26792,0.114007824,0.62822515,17.681766,0.001096556,1.807679773
22.862627,0.000254621,222.26465,0.64938667,0.00364594,8.035888,0.029902529,36.050884,40.060497,0.11148173,0.61227715,17.658336,0.001203254,1.723903638
22.880373,0.000254936,222.15399,0.6546947,0.003270964,8.036945,0.029498826,36.11244,40.16339,0.10849816,0.611688,17.649679,0.001119783,1.599226364
22.867624,0.000259197,222.40299,0.688388,0.00290921,8.037517,0.02868304,36.06236,40.471504,0.10309734,0.62216395,17.541863,0.00081611,1.423321114
22.568735,0.000275708,224.0534,0.78842166,0.002727845,8.034623,0.028898368,35.674282,41.007,0.09867259,0.60919833,17.096404,0.000791715,1.207957121
21.802279,0.000310318,227.78939,0.97512733,0.002867203,8.033082,0.031083237,34.93312,41.653313,0.09236664,0.60468435,16.248265,0.000592316,0.967452284
21.524235,0.000356985,230.90409,1.2192021,0.003354867,8.031704,0.035131252,34.063328,43.719807,0.08401777,0.598624,15.231756,0.000508705,0.883948163
20.974934,0.000403277,234.4034,1.4647607,0.00343839,8.030397,0.040077062,33.281277,45.29721,0.0766076,0.5937354,14.32443,0.000435636,0.750094836
20.647911,0.000440415,236.80076,1.6701607,0.00340565,8.027843,0.044665605,32.6382,46.731846,0.070695234,0.58644325,13.65045,0.000379052,0.660968709
20.618666,0.000464401,237.61103,1.8171261,0.00336017,8.02147,0.048426748,32.186375,48.05421,0.06686303,0.5703602,13.209122,0.000402056,0.623721876
20.60609,0.00047829,237.99378,1.9085545,0.003473604,8.014124,0.051665018,31.87618,48.99537,0.065046544,0.5712207,12.916106,0.000384726,0.625143122
20.706512,0.00048321,237.96763,1.9509188,0.003664172,7.998772,0.054433993,31.67184,49.709637,0.062282525,0.56581527,12.710564,0.000378074,0.637137239
20.61496,0.000478108,238.24552,1.953923,0.003552168,7.9845657,0.056931825,31.592506,49.922997,0.06072931,0.56540567,12.5380475,0.000378479,0.624735711
20.770811,0.000459191,237.46008,1.922143,0.003696523,7.972991,0.05880918,31.613081,50.394436,0.059542886,0.573055,12.373798,0.000404522,0.676248238
20.469204,0.000417725,238.54433,1.838755,0.003918984,7.9660435,0.06015694,31.846586,50.241917,0.058425394,0.5725532,12.250842,0.000435238,0.67329398
20.635756,0.000362276,237.88711,1.7097883,0.004213449,7.96204,0.060158727,32.09848,50.567963,0.05790025,0.5883291,12.257865,0.000409344,0.75419396
20.302366,0.000301408,238.37607,1.5442632,0.004107542,7.9679823,0.058801128,32.414795,49.12861,0.05741445,0.6147631,12.505175,0.000408457,0.763838968
21.60454,0.000243715,232.92916,1.3319963,0.003906411,7.9737673,0.054107837,33.09005,49.20217,0.056682184,0.61630774,13.324409,0.000555645,1.008052335
22.26373,0.000189717,227.97751,1.0420907,0.002845588,7.983431,0.04571187,34.44939,46.725266,0.055851866,0.6377774,14.965398,0.000580071,1.175008654
22.479689,0.000157203,225.74562,0.77208335,0.002377713,7.994225,0.036045756,35.76868,43.270416,0.055308137,0.6471886,16.918257,0.00080156,1.521731785
22.334024,0.000171198,227.31313,0.7552521,0.002068289,8.0042,0.030723895,36.189026,41.428116,0.056217697,0.66542464,17.828386,0.001004828,1.777860472
21.664827,0.000237608,231.38249,0.97954,0.002262942,8.023032,0.031535248,35.730484,41.246094,0.05706991,0.6730934,17.357266,0.00092354,1.478914537
20.814104,0.000347966,234.98955,1.2555973,0.002605485,8.029067,0.035314595,34.89828,42.138847,0.05730492,0.6548111,16.290857,0.000541955,0.820284641
20.581865,0.00044844,236.15932,1.4368461,0.002804235,8.025997,0.040344174,34.16426,44.065784,0.055336746,0.6329051,15.328209,0.000302195,0.533640442
20.493183,0.000503182,236.83472,1.527323,0.002742496,8.014998,0.04454016,33.718693,45.58257,0.052364434,0.624083,14.667509,0.000231178,0.451222286
20.221352,0.000519154,238.03587,1.5658089,0.002899328,8.001637,0.047583268,33.482292,46.11642,0.051240808,0.6259674,14.2482305,0.000201712,0.437052122
19.979784,0.000512655,239.06457,1.5719396,0.003366837,7.990027,0.049158913,33.526875,46.19885,0.051752068,0.62082744,14.064621,0.000203443,0.464866107
19.922844,0.000492708,238.9029,1.5568909,0.003646356,7.98384,0.049119837,33.817272,46.12984,0.052367373,0.6223907,14.103395,0.000204567,0.4884624
19.676414,0.000468232,238.70574,1.5228346,0.003828681,7.978497,0.048068512,34.174747,45.309704,0.053539734,0.60494757,14.248609,0.00019873,0.465292388
19.528719,0.000456429,238.52932,1.4851202,0.003888462,7.9773607,0.046753652,34.450264,44.7611,0.05517236,0.5895123,14.399263,0.000219144,0.445892812
19.361637,0.000463444,239.0344,1.4590581,0.003456929,7.9800196,0.046201967,34.493984,44.452442,0.056195448,0.61031795,14.42724,0.000175777,0.423540814
19.310564,0.000483376,239.51177,1.4451827,0.003129818,7.980725,0.04632748,34.44044,44.55819,0.056354424,0.632909,14.331989,0.000163289,0.419265704
19.221563,0.000508851,239.73718,1.4379392,0.00311554,7.9823804,0.04657083,34.358395,44.669952,0.057279958,0.6336759,14.170068,0.000152006,0.41322369
19.111738,0.000539332,240.00585,1.4328043,0.003043996,7.981071,0.046565907,34.328564,44.779545,0.05826225,0.6372362,14.016757,0.000136666,0.40168703
19.044582,0.000571092,240.20047,1.4303738,0.00330436,7.98368,0.046124063,34.293568,44.929382,0.059978283,0.63360333,13.8814375,0.000131936,0.435856381
18.940002,0.000612155,240.79365,1.4334582,0.003699515,7.9862165,0.0447317,34.268085,44.942932,0.05989774,0.6324185,13.7880985,0.000130294,0.496671409
18.853046,0.00068391,241.20703,1.4589727,0.004232311,7.9879227,0.04201983,34.249065,44.928883,0.060673618,0.6314262,13.758544,0.000129706,0.563329137
24.785118,0.003341247,217.29875,2.7829865,1.2919038,8.038065,0.000494856,33.36617,39.299442,0.26325134,0.7077773,22.162957,0.100977675,11.4104319
25.03859,0.002786332,217.58765,2.58237,0.997299,8.019467,0.000112133,33.027752,43.0849,0.15879025,0.7061959,20.581158,0.12713259,2.997860129
24.562143,0.002514165,220.12682,2.6280396,1.0643456,8.007669,0.000114128,31.716352,45.07457,0.12084642,0.68057793,18.032864,0.10131626,2.959440157
23.611015,0.002162775,224.44399,2.7174053,1.0473424,7.980421,4.63E-05,30.804844,46.3823,0.09726339,0.6718948,15.941922,0.088023524,1.137512056
22.622066,0.001898886,229.47977,2.8762468,1.0044924,7.976985,4.75E-05,29.932125,47.144268,0.09488406,0.6663262,14.682681,0.07558298,1.084789532
22.709166,0.001684648,229.20197,2.7827248,0.8269504,7.9884634,4.06E-05,30.139935,47.570797,0.08932557,0.6604198,14.427643,0.063019535,0.917948091
23.721586,0.001512514,225.81495,2.5835668,0.62766334,7.981605,3.94E-05,30.395508,49.536575,0.08427789,0.65543807,14.29102,0.04743192,0.93848094
23.19617,0.001313383,226.40806,2.2900638,0.37904637,7.9900813,0.000412241,30.803349,48.317505,0.08579898,0.6266439,14.217899,0.027919114,1.403522484
23.321531,0.001142287,226.00824,2.0386723,0.19496311,7.9952397,0.002640663,31.197277,48.986988,0.096724834,0.63068897,13.987102,0.01394168,2.044190131
23.165451,0.001002686,226.5292,1.8549386,0.078829326,7.991741,0.007640116,31.558428,49.148808,0.110287416,0.6217515,13.7711745,0.005565468,2.621813599
22.789719,0.000888976,227.64677,1.7214728,0.022265152,7.984842,0.01382636,31.827843,48.66208,0.1203858,0.6006279,13.674979,0.001365129,3.555464855
22.81942,0.000793488,227.37545,1.611155,0.014222474,7.981824,0.021085827,32.114094,48.806797,0.12520468,0.5996515,13.643949,0.001035803,3.079445714
22.454994,0.000694968,228.04728,1.4850742,0.012776692,7.980518,0.027648584,32.392788,47.76379,0.12133041,0.5877414,13.733189,0.000953693,2.613426612
22.262632,0.000593602,228.16622,1.3355607,0.010421222,7.9823227,0.032316682,32.851616,46.89478,0.11550549,0.5854927,13.985015,0.000869863,2.176088717
22.29325,0.000507585,227.35223,1.1942249,0.008473297,7.9849586,0.03515826,33.294304,46.139946,0.11153644,0.5984166,14.3054025,0.000756337,1.916750511
22.084734,0.000437056,227.28962,1.0659196,0.006681389,7.989975,0.036736943,33.698273,44.839775,0.107693144,0.596748,14.709852,0.000715179,1.607864152
22.100536,0.000385745,226.772,0.9684513,0.005622713,7.9969077,0.037361584,34.04172,43.967865,0.10592715,0.60067916,15.130733,0.000699689,1.484566548
22.276518,0.000349025,225.60892,0.89614507,0.004794492,8.004319,0.03715221,34.518715,43.552227,0.10491984,0.6277609,15.597477,0.000718488,1.496815511
22.273575,0.000320267,225.40383,0.84059214,0.004111133,8.013558,0.036861944,34.987774,42.935738,0.10536027,0.6306015,16.077092,0.000777523,1.47404842
22.378939,0.000308641,225.27605,0.83076884,0.004259974,8.017498,0.037442584,35.210148,42.74743,0.10724268,0.63009316,16.314195,0.000831262,1.613154321
22.4403,0.000323712,225.64182,0.883629,0.004959354,8.017728,0.040035728,34.993427,43.353256,0.10836319,0.62216586,16.10136,0.000960828,1.769688518
22.184605,0.000338281,227.12395,0.9297507,0.004977716,8.019349,0.042162468,34.83309,43.410805,0.10585206,0.62556046,15.894784,0.00091243,1.734741308
21.993067,0.000345752,227.95013,0.94880635,0.005162299,8.022797,0.042608684,34.668404,43.090797,0.10553488,0.60275036,15.741898,0.001002498,1.646474481
22.019857,0.000339602,227.71797,0.9331176,0.004703387,8.023047,0.0413392,34.776672,42.855614,0.1039615,0.60244167,15.842356,0.000958752,1.559542222
22.26817,0.000326439,226.4689,0.9091599,0.003856664,8.026638,0.03854874,35.114517,42.93292,0.09992476,0.61687195,16.061114,0.000744937,1.407185499
22.294207,0.000321008,226.45983,0.9339756,0.003374662,8.025716,0.036281734,35.285988,43.247482,0.096463744,0.6084319,16.064223,0.000735466,1.231796886
21.606956,0.000348138,229.72403,1.088313,0.003566315,8.021408,0.037660386,34.715218,43.642292,0.09100347,0.6048101,15.434964,0.000566935,1.027767606
21.14003,0.000397149,233.77489,1.3331946,0.004233394,8.018251,0.041817242,33.776115,45.386856,0.0831759,0.59570044,14.456307,0.000508681,0.95563012
20.324768,0.00044637,238.41903,1.576016,0.004710954,8.016507,0.047027806,32.89431,46.524185,0.07608938,0.5928914,13.571211,0.000443715,0.846995305
19.822573,0.00048114,241.6015,1.7659678,0.004041119,8.013619,0.05143604,32.29022,47.553596,0.06959836,0.5877258,12.978086,0.000374417,0.686352227
19.77544,0.000500781,242.28084,1.8946346,0.003969254,8.007419,0.05463874,31.891903,48.673634,0.06568345,0.57217425,12.618523,0.000394845,0.643945801
19.86649,0.000510768,242.16485,1.9710406,0.003959509,8.001318,0.057304005,31.620266,49.57844,0.06375743,0.57346326,12.391331,0.000379068,0.640618813
19.852625,0.000512258,242.27452,2.0034576,0.004013945,7.9892054,0.05971038,31.451323,49.977093,0.062021274,0.5673861,12.235238,0.000349622,0.624234989
20.05397,0.000503381,241.39637,1.9973598,0.004285203,7.9784064,0.06172931,31.391527,50.537163,0.060498347,0.5672676,12.105243,0.000362677,0.668695078
19.792866,0.000476201,242.32043,1.9532733,0.00417868,7.966623,0.063407206,31.485153,50.359108,0.059768547,0.57540137,11.981183,0.000359227,0.64666175
19.807861,0.000428041,241.97881,1.8593322,0.004407415,7.9606023,0.06406926,31.713305,50.430523,0.058300666,0.5743075,11.897035,0.000402128,0.666504226
19.562899,0.000366671,242.9248,1.7263559,0.00418512,7.9542174,0.06389703,31.96136,50.004395,0.057754736,0.5898085,11.9160805,0.000347599,0.64649467
19.430696,0.000307247,243.00149,1.5802723,0.004006754,7.9591146,0.06242038,32.264183,49.195816,0.056993445,0.61933064,12.134415,0.000350663,0.668164308
20.49799,0.000254491,238.25578,1.400011,0.004015924,7.963659,0.057815494,32.895947,49.126,0.05682273,0.62043184,12.863087,0.000459889,0.845872067
21.410103,0.000207615,232.06602,1.1589762,0.00327844,7.975297,0.04942406,34.13262,47.24846,0.056290068,0.6366878,14.297195,0.000520516,1.023795314
21.892727,0.000177481,228.2658,0.91406266,0.002739123,7.9860005,0.038944243,35.452255,44.110413,0.05595124,0.6440236,16.16071,0.000701835,1.313680654
21.779251,0.000190463,229.24529,0.8730336,0.002446755,7.996675,0.033070904,35.832058,41.96977,0.056249206,0.6565743,17.115189,0.000850759,1.459591073
