Temperature,Fe,O2,Silicate,Nitrate,pH,Phosphate,Salinity,SPCO2,Chla,PAR,DOC,NH4,Iceberg,NPP
26.15482,0.000640334,210.38206,2.2336512,0.000999313,8.035174,0.005967757,35.656998,38.837452,0.0745559,0.55333483,25.302567,0.000850591,0,1.354815279
26.079857,0.000635073,210.74678,2.2572014,0.001112232,8.03505,0.005742316,35.635574,38.76726,0.0753721,0.55351114,25.258183,0.000864893,0,1.393685222
26.014307,0.000629077,211.06224,2.278927,0.001244265,8.034475,0.005420282,35.61915,38.696026,0.076591285,0.5581296,25.229283,0.00089096,0,1.463539208
25.968374,0.00062327,211.36096,2.298585,0.00137148,8.034317,0.00512395,35.602406,38.649464,0.078005665,0.56330496,25.218265,0.000921894,0,1.535892399
25.94726,0.000627944,211.47895,2.334748,0.001577391,8.034091,0.004565072,35.521767,38.540455,0.07984207,0.5708924,25.300715,0.000949778,0,1.615492719
25.876516,0.000617144,211.85301,2.3270804,0.001684211,8.034175,0.004866814,35.538517,38.551723,0.08167705,0.5492832,25.193382,0.000991528,0,1.602898295
25.897797,0.000608661,212.01323,2.3115345,0.001947324,8.0333605,0.004994382,35.56659,38.721943,0.08414304,0.54320514,25.056904,0.000989124,0,1.595705806
25.894102,0.000599923,212.379,2.2806746,0.002135261,8.03282,0.00491965,35.618088,38.887123,0.088175504,0.5392216,24.878392,0.000970173,0,1.57313975
25.941092,0.000609883,212.45807,2.2819184,0.002646201,8.0319195,0.00439356,35.643047,39.086433,0.095391646,0.54151106,24.81598,0.000956096,0,1.63410639
25.619053,0.001128121,208.12304,1.3899738,0.002403436,8.046977,0.004935305,35.777435,36.875946,0.07808616,0.4817968,29.676948,0.000958041,0,1.427861676
25.569582,0.000898873,207.70139,1.3425533,0.002585785,8.042361,0.005591288,35.813538,36.98843,0.07246262,0.4766824,29.078597,0.001029987,0,1.363205272
25.89352,0.00067649,206.76202,1.2970086,0.002583405,8.034127,0.006799896,35.844574,37.75982,0.07149692,0.46588397,27.749466,0.000999653,0,1.347571261
27.210936,0.000378871,204.80344,1.2312067,0.000706242,8.012344,0.008046861,35.969624,40.530594,0.0718231,0.5496068,25.202274,0.000783638,0,1.31304126
26.388666,0.000357051,207.2286,1.3240502,0.00022656,8.027232,0.009073136,36.381847,39.98161,0.07327387,0.4698914,24.348112,0.000783613,0,1.019105349
26.68645,0.000309238,207.3515,1.3408939,0.000265593,8.021831,0.011161207,36.399506,40.72555,0.074049356,0.50652856,23.716863,0.000784113,0,1.100118724
26.41805,0.000259538,208.98642,1.351479,0.000288942,8.022092,0.014924633,36.376926,40.624943,0.07367599,0.5291288,23.192793,0.000763114,0,1.086380813
26.298029,0.0002421,209.75326,1.3848301,0.000302136,8.022045,0.017736267,36.319344,40.558884,0.07218037,0.5357757,22.947066,0.00072228,0,1.037784753
26.26481,0.000248754,210.19621,1.4334434,0.000337901,8.022665,0.019362566,36.305275,40.571545,0.071566334,0.547782,22.874588,0.000739061,0,1.07845344
26.13764,0.000263739,210.78068,1.4783388,0.000373358,8.023638,0.021084568,36.28395,40.413643,0.07085291,0.55900824,22.799747,0.000789141,0,1.146842012
26.069824,0.000277298,211.27374,1.5162259,0.000416037,8.024365,0.022855726,36.277752,40.376804,0.07104061,0.5712859,22.751246,0.0008541,0,1.245127231
26.002205,0.000290433,211.58032,1.5499718,0.000470796,8.025265,0.023898992,36.26583,40.30548,0.071007475,0.583208,22.760322,0.000907622,0,1.337698852
25.944471,0.000301119,211.76443,1.5810775,0.000500944,8.026565,0.024181123,36.249783,40.19638,0.07077205,0.5869302,22.81399,0.000940369,0,1.384460813
25.933819,0.000308706,211.83498,1.6089061,0.000519824,8.027584,0.023785697,36.24016,40.136017,0.070999035,0.5872937,22.884082,0.000963169,0,1.412241247
25.928991,0.000315726,211.85091,1.6346873,0.000537777,8.028045,0.023173356,36.225018,40.078274,0.071576316,0.5870954,22.97562,0.001005503,0,1.4690949
25.938652,0.000327347,211.77234,1.6617803,0.000546931,8.02789,0.022118684,36.195824,39.998104,0.07219849,0.5892758,23.129297,0.00107698,0,1.578858843
25.936691,0.000342391,211.77502,1.6910603,0.000540335,8.028908,0.02081644,36.162926,39.88024,0.07260153,0.5912423,23.293395,0.001144719,0,1.674454913
25.925085,0.000354862,211.7564,1.7200685,0.000568316,8.0303545,0.019508328,36.151966,39.792526,0.07309188,0.59439784,23.39402,0.001187803,0,1.732144435
25.853725,0.000360441,212.05744,1.7446959,0.00057525,8.030466,0.018538572,36.164703,39.65797,0.07356587,0.5911093,23.424849,0.001233394,0,1.751569609
25.857737,0.000378298,211.9677,1.7792232,0.000602073,8.031048,0.016843587,36.147663,39.57055,0.0745643,0.5925576,23.544192,0.001242943,0,1.773036346
25.918188,0.000409337,211.68853,1.8232559,0.000594243,8.032066,0.01446565,36.113842,39.490852,0.07609734,0.5916679,23.75767,0.001226063,0,1.765022089
25.984709,0.000443952,211.38069,1.8715251,0.000567354,8.033471,0.012179676,36.068798,39.413765,0.07781041,0.58801204,24.006233,0.001199747,0,1.760764884
26.0618,0.000476955,211.08486,1.919055,0.000602129,8.03327,0.010577409,36.01798,39.38199,0.07898984,0.58897996,24.248363,0.001185745,0,1.824265048
26.07904,0.000495603,211.10062,1.9517096,0.000722827,8.033515,0.01062631,35.97542,39.359943,0.07897485,0.58781165,24.381347,0.00120946,0,1.946961101
26.017601,0.000502909,211.33132,1.9690471,0.000957446,8.03361,0.011853222,35.972958,39.33496,0.07796361,0.5868001,24.416106,0.001297622,0,2.119866163
25.944849,0.000509418,211.66049,1.9925272,0.001048255,8.033683,0.013108866,35.970425,39.26647,0.07666024,0.5827558,24.433918,0.001336108,0,2.101501325
26.022417,0.000524749,211.51605,2.0348302,0.001054729,8.03343,0.012508331,35.92106,39.307625,0.07577296,0.58138245,24.510365,0.001105898,0,1.744251149
26.03119,0.00054051,211.50436,2.0719513,0.001036681,8.033226,0.011043181,35.87043,39.229107,0.07572503,0.57643664,24.564851,0.000990253,0,1.54982751
26.023043,0.000545622,211.63249,2.0959661,0.001162905,8.033614,0.010091078,35.827324,39.177074,0.07622799,0.5768101,24.551764,0.000954048,0,1.526860938
25.952724,0.00053767,212.00815,2.0970348,0.001279873,8.033743,0.009888617,35.828106,39.123222,0.07724348,0.5771939,24.45688,0.000956836,0,1.559747508
25.885916,0.000529541,212.30052,2.0979065,0.001410662,8.033049,0.00958065,35.82675,39.075634,0.07880048,0.5796352,24.372859,0.000962393,0,1.6143483
25.845938,0.000524332,212.52921,2.1006633,0.001526161,8.032883,0.009176301,35.811195,39.03186,0.08054437,0.57989836,24.334764,0.000977302,0,1.664066074
25.858093,0.000531374,212.51595,2.1240886,0.001780329,8.032461,0.008187459,35.73616,38.963142,0.082497405,0.58568674,24.41525,0.000997448,0,1.742969664
25.811497,0.000526872,212.85695,2.115816,0.001937545,8.032533,0.008203073,35.744186,38.97261,0.08448023,0.56873393,24.315258,0.001032492,0,1.737914227
25.844185,0.000534573,212.87245,2.1149016,0.00221737,8.031637,0.007888986,35.75711,39.105385,0.08689841,0.56216186,24.238994,0.001016705,0,1.711189774
25.84596,0.00054339,213.11861,2.1114452,0.002372276,8.031249,0.007444324,35.783646,39.224205,0.09051016,0.55614114,24.134994,0.000981916,0,1.66305903
25.906824,0.000573545,213.08342,2.140659,0.002603999,8.030703,0.006550716,35.784565,39.388805,0.09627704,0.5570569,24.151653,0.000961791,0,1.682586639
25.888203,0.001354162,208.41455,1.5349286,0.00691106,8.046547,0.0030204,35.648735,37.065216,0.111144574,0.5317878,29.97385,0.001421941,0,2.617136801
25.606588,0.000972104,207.94062,1.3562689,0.001117375,8.043604,0.005387737,35.838318,36.9934,0.07428772,0.4828082,29.303197,0.000907823,0,1.232453699
25.752874,0.000746316,207.27068,1.3136154,0.001484901,8.034931,0.006240724,35.82537,37.415237,0.071984934,0.46352968,28.289212,0.000997628,0,1.195733146
26.178133,0.000574705,206.28893,1.2857426,0.001833421,8.028426,0.007112199,35.88586,38.41641,0.07256016,0.47603565,26.902858,0.000922347,0,1.289561161
27.358978,0.000384912,204.73233,1.2665371,0.000470141,8.013176,0.007797965,36.162754,41.07014,0.073777395,0.5725463,24.85043,0.00076577,0,1.364748964
26.345016,0.000368447,207.90339,1.3553407,0.000241681,8.02714,0.009271837,36.475716,40.100746,0.07453229,0.5001607,24.061771,0.000792014,0,1.084116649
26.554285,0.000312841,208.17587,1.3594413,0.000288809,8.023575,0.011816335,36.45885,40.666607,0.07462674,0.5308497,23.486504,0.000801331,0,1.157706121
26.307636,0.000256893,209.66144,1.364198,0.00032472,8.023559,0.015843943,36.42172,40.585987,0.07385694,0.5435683,22.954114,0.000782516,0,1.12935835
26.162218,0.000232498,210.53532,1.391754,0.000341611,8.023439,0.0192309,36.363,40.51052,0.072398216,0.55036014,22.660471,0.000738315,0,1.073133827
26.117483,0.000231642,211.06318,1.4359494,0.000383576,8.023963,0.021473092,36.346596,40.53617,0.07204574,0.5627695,22.563828,0.000753049,0,1.109842767
25.990067,0.000241674,211.67152,1.4762176,0.000427766,8.024801,0.023606368,36.32712,40.398075,0.07147459,0.5722191,22.497732,0.000813979,0,1.188872018
25.912113,0.000251732,212.16886,1.509349,0.000471006,8.02545,0.025688434,36.32036,40.359474,0.07182643,0.5845027,22.464322,0.000893263,0,1.305049087
25.840832,0.000261412,212.48077,1.5382438,0.000546062,8.026437,0.027108366,36.31069,40.298878,0.07214215,0.598441,22.476532,0.000960817,0,1.42319846
25.764816,0.000267926,212.72603,1.5640367,0.000575082,8.027743,0.027817367,36.298904,40.188488,0.072236486,0.60351616,22.514194,0.00100078,0,1.482561377
25.731508,0.000270744,212.88486,1.5864738,0.000599571,8.028591,0.027913673,36.292793,40.12701,0.07282032,0.60694504,22.554768,0.00103254,0,1.53007647
25.718521,0.000273681,212.94777,1.6068205,0.000617639,8.028671,0.027577591,36.283176,40.077515,0.07357297,0.6065904,22.616407,0.001093054,0,1.613054477
25.722845,0.00028045,212.91818,1.6289502,0.000626508,8.028399,0.026730617,36.258736,40.01283,0.07427689,0.60944784,22.735601,0.001184405,0,1.760470122
25.729769,0.000292539,212.92043,1.655231,0.000636648,8.029277,0.025458683,36.223377,39.911747,0.07477715,0.6098086,22.892945,0.001286589,0,1.915471826
25.725794,0.000303425,212.93087,1.6825605,0.000683598,8.030725,0.02422874,36.207535,39.835793,0.075345146,0.61334324,23.00174,0.001357392,0,2.037047201
25.652325,0.000308685,213.23738,1.706341,0.000714006,8.030674,0.02343278,36.21158,39.693798,0.07612875,0.6139024,23.043891,0.001426459,0,2.125987119
25.662195,0.000327117,213.09945,1.7402287,0.000768646,8.031233,0.02165881,36.192226,39.597897,0.07771316,0.61782914,23.177825,0.001445376,0,2.182202001
25.732014,0.000355825,212.8393,1.7829493,0.000739565,8.032297,0.019158795,36.153316,39.533165,0.079781574,0.6178161,23.381956,0.001410248,0,2.147379103
25.79116,0.000386051,212.59986,1.8265434,0.000717405,8.03361,0.016855063,36.114307,39.46367,0.0816932,0.6145238,23.592371,0.001383461,0,2.140278682
25.863737,0.000412382,212.37414,1.8625269,0.000879705,8.033778,0.01545098,36.074497,39.460102,0.0830079,0.61576587,23.779636,0.001411608,0,2.28601046
25.871798,0.000426692,212.49387,1.8795363,0.001467669,8.03366,0.015796986,36.050297,39.469162,0.08277633,0.6129056,23.860384,0.00164502,0,2.667109732
25.780281,0.000433543,212.85152,1.8854758,0.00262465,8.033913,0.017215107,36.058544,39.41728,0.08130119,0.6084009,23.873495,0.002083672,0,3.187584991
25.737535,0.000438402,213.09938,1.9036843,0.001437314,8.033732,0.018110883,36.051968,39.381706,0.07963715,0.6079811,23.886595,0.001811278,0,2.840128739
25.813232,0.000446236,212.94142,1.9358388,0.00118393,8.03342,0.01746616,36.031593,39.45284,0.0781983,0.600956,23.919435,0.00137515,0,2.144142732
25.81024,0.00045311,212.96681,1.959495,0.001178705,8.033275,0.016457925,36.00576,39.407745,0.07775274,0.59614414,23.898339,0.001176651,0,1.825515325
25.794985,0.000452504,213.09231,1.9643174,0.00130553,8.033535,0.015684436,35.989426,39.384754,0.07798027,0.5970327,23.807121,0.001077066,0,1.715864809
25.7264,0.000445446,213.43155,1.9548654,0.00141302,8.034007,0.0155248,36.00058,39.33354,0.07895945,0.5982171,23.673702,0.001041482,0,1.700215972
25.667562,0.000438638,213.66683,1.9454401,0.001549847,8.033006,0.015122025,36.001705,39.287758,0.080652135,0.59762245,23.547493,0.001015363,0,1.714552842
25.642775,0.00043699,213.80408,1.9414359,0.0016589,8.032829,0.014469817,35.98669,39.25631,0.08254092,0.59383404,23.486039,0.001001605,0,1.729637453
25.682795,0.000446619,213.65575,1.9521462,0.00194209,8.032226,0.01309403,35.93754,39.24888,0.08456322,0.5955874,23.52976,0.000994273,0,1.778625112
25.657997,0.000453405,213.8694,1.9504514,0.002112937,8.032285,0.012549407,35.929585,39.243725,0.08650497,0.5817831,23.464005,0.001010256,0,1.752041146
25.705782,0.000473558,213.80298,1.9643703,0.0023815,8.031427,0.011628523,35.929558,39.35082,0.08859407,0.573691,23.435637,0.000986906,0,1.710749134
25.71333,0.000500341,213.92109,1.9855238,0.00258261,8.031271,0.010644265,35.91909,39.395447,0.09152381,0.5674773,23.428638,0.00095299,0,1.671070176
25.79075,0.000545217,213.81354,2.0387012,0.002846661,8.030934,0.009296847,35.903515,39.53748,0.09584206,0.5661444,23.510734,0.000939415,0,1.699622819
26.082813,0.001525666,207.74291,1.5233317,0.006442615,8.045348,0.002297762,35.52811,37.098785,0.10471084,0.57022846,30.144362,0.001474347,0,2.816820956
25.812046,0.001161961,208.1579,1.4391377,0.001918717,8.04443,0.004124138,35.7291,37.08163,0.08964679,0.4944778,29.668724,0.001084236,0,1.535740819
25.691334,0.000822865,207.61417,1.3272515,0.000736261,8.038281,0.005935391,35.848656,37.244843,0.07260405,0.48775932,28.6974,0.000862341,0,1.150828404
26.044683,0.000628272,206.77347,1.2999637,0.000822681,8.029766,0.006695254,35.86314,38.07172,0.07223282,0.45824575,27.414775,0.000950024,0,1.121918792
26.463861,0.000506145,205.98616,1.2934231,0.000819917,8.026563,0.00723151,35.996567,39.152267,0.073514544,0.46947467,26.120078,0.000890713,0,1.171279388
27.201277,0.00039353,205.38557,1.3211186,0.000378866,8.021411,0.007837966,36.448727,41.206764,0.07498757,0.5464534,24.48398,0.000811266,0,1.327493837
26.250217,0.000374657,208.64819,1.3834519,0.00025082,8.027592,0.009847317,36.527752,40.09217,0.07545009,0.5111342,23.787033,0.000818749,0,1.124726031
26.378733,0.000316593,209.1316,1.376379,0.000296537,8.025751,0.012632384,36.51406,40.534,0.07522395,0.5332933,23.276014,0.000824004,0,1.17291774
26.17052,0.000257184,210.41417,1.376099,0.000343958,8.025541,0.016745573,36.467293,40.49485,0.07413439,0.5486754,22.745514,0.000807612,0,1.15800306
26.01752,0.000226055,211.3405,1.39792,0.00036556,8.025331,0.020585581,36.406475,40.432606,0.072577255,0.55672973,22.408433,0.000763079,0,1.101076209
25.951187,0.000219067,211.99675,1.436813,0.00041056,8.025782,0.023414914,36.388763,40.44738,0.07229283,0.56736535,22.281868,0.000780778,0,1.133793158
25.822464,0.000222943,212.64146,1.4720449,0.000456979,8.026577,0.025924513,36.36999,40.325672,0.07220348,0.5767763,22.222636,0.000849237,0,1.221412608
25.74193,0.000229242,213.11283,1.5007369,0.000510711,8.027194,0.028249739,36.36148,40.292233,0.07280316,0.59116083,22.206264,0.000940541,0,1.358653202
25.665194,0.000235498,213.45398,1.5247621,0.000577093,8.028109,0.029978388,36.352985,40.232773,0.073515635,0.60669905,22.224503,0.001020713,0,1.498187716
25.575804,0.000238396,213.76324,1.5455281,0.000617115,8.029327,0.031094038,36.343163,40.129364,0.07417731,0.614122,22.24929,0.001073237,0,1.583445128
25.510956,0.00023795,214.02049,1.5633728,0.000642941,8.030043,0.03165731,36.33707,40.043915,0.07532068,0.6178114,22.26993,0.001124335,0,1.656195932
25.484083,0.000237962,214.16643,1.5790998,0.000650051,8.030129,0.03169829,36.329063,39.994156,0.07639599,0.6190187,22.307903,0.001201735,0,1.769990435
25.478313,0.000241321,214.20433,1.5958359,0.000661774,8.029851,0.031225125,36.312565,39.946045,0.07734418,0.6211164,22.39685,0.001323467,0,1.968311197
25.48553,0.000249259,214.21787,1.6165042,0.000710152,8.030428,0.030274567,36.280853,39.865326,0.07818408,0.6229481,22.525042,0.001476725,0,2.219460342
25.480251,0.00025656,214.27612,1.6379483,0.000824546,8.031775,0.02940084,36.262966,39.80123,0.07910731,0.62686646,22.626307,0.001635805,0,2.483297119
25.417446,0.000261027,214.57747,1.6580264,0.000965256,8.031882,0.02885529,36.261032,39.676495,0.0803515,0.62961507,22.680884,0.00180015,0,2.742136934
25.424162,0.000275731,214.51846,1.6874764,0.001094848,8.03226,0.02732973,36.239548,39.585537,0.08253492,0.63374263,22.804562,0.001889072,0,2.909916576
25.486748,0.000298364,214.32097,1.7268481,0.001108798,8.03321,0.025054871,36.203564,39.53146,0.08533171,0.63568074,22.979762,0.001847095,0,2.89496198
25.530704,0.000323267,214.16545,1.7637444,0.001163449,8.034465,0.022952698,36.170372,39.46414,0.087888744,0.6353044,23.155468,0.001850644,0,2.944691159
25.59605,0.000345806,214.00334,1.7917322,0.001989795,8.035101,0.021734228,36.1382,39.47736,0.0895749,0.6347269,23.294242,0.00203395,0,3.281269824
25.585756,0.00035917,214.2193,1.79893,0.005963212,8.034833,0.022297527,36.123356,39.483826,0.089281035,0.6316482,23.33976,0.002937075,0,4.235923123
25.48015,0.000367042,214.62148,1.799068,0.011441494,8.03523,0.02375967,36.133915,39.40327,0.08742287,0.6285175,23.341404,0.004448824,0,5.161968
25.460632,0.000369424,214.86366,1.8118358,0.003543307,8.035003,0.024025057,36.13053,39.39444,0.08519915,0.6283416,23.346854,0.002800761,0,4.241230191
25.511948,0.00037214,214.76123,1.8382315,0.001296859,8.034902,0.023497616,36.13337,39.463066,0.08271791,0.6199371,23.351526,0.001877335,0,2.888125632
25.499414,0.00036939,214.8173,1.8520955,0.001268067,8.034684,0.023049752,36.131714,39.457153,0.08133092,0.6149848,23.260362,0.001505584,0,2.291602648
25.472952,0.000365182,214.96475,1.8488531,0.001312497,8.034927,0.022568365,36.130653,39.43453,0.08059811,0.61490333,23.120914,0.001302203,0,2.000361796
25.415806,0.000359611,215.2462,1.8381362,0.001409523,8.035504,0.022456921,36.143738,39.40027,0.08085752,0.61534506,22.951005,0.001210328,0,1.891395775
25.3732,0.000357347,215.39165,1.8276593,0.001540477,8.034378,0.021879672,36.141884,39.352367,0.08231502,0.6130516,22.806436,0.001128108,0,1.842742794
25.37573,0.000362139,215.40253,1.8240385,0.0016366,8.034247,0.02082652,36.12711,39.34005,0.083868144,0.60710174,22.72435,0.001057518,0,1.802655648
25.412764,0.000374429,215.19451,1.827583,0.001866493,8.033372,0.01919733,36.104855,39.35215,0.08574801,0.6032347,22.707528,0.000987541,0,1.77574146
25.421745,0.000393571,215.19895,1.8350892,0.002047347,8.033432,0.017885863,36.076176,39.341938,0.08731969,0.5885571,22.67836,0.000980951,0,1.712064522
25.468525,0.000423478,215.05651,1.8570103,0.002282985,8.032791,0.016275517,36.06798,39.395683,0.08871146,0.57661784,22.6869,0.000945746,0,1.631725379
25.502586,0.000464162,214.98528,1.8960276,0.002589455,8.032914,0.01457478,36.02574,39.406723,0.09073064,0.5719078,22.756597,0.000907697,0,1.603160191
25.575603,0.000518315,214.84861,1.9595332,0.00291194,8.032611,0.012846407,35.996025,39.498474,0.09375408,0.56989855,22.879174,0.000896676,0,1.636866766
26.162495,0.001440871,207.62728,1.4805958,0.001593792,8.044546,0.002833482,35.521378,37.241974,0.096471,0.5407213,30.040983,0.001303689,0,1.916257513
25.796103,0.001008227,207.91714,1.3878357,0.001624024,8.042594,0.004907324,35.752747,37.154118,0.08019817,0.48516265,29.268326,0.000924668,0,1.344569622
25.8382,0.000691621,207.21586,1.3150561,0.00180847,8.033719,0.006466482,35.901527,37.67009,0.072853516,0.48429018,27.90654,0.000863133,0,1.283298267
26.335993,0.000545932,206.4326,1.3037943,0.000517298,8.02804,0.00699427,35.956104,38.80048,0.07270203,0.45707965,26.550954,0.000926656,0,1.095118237
26.555292,0.000466006,206.18363,1.3212452,0.000449314,8.028938,0.007500138,36.21314,39.684086,0.07432341,0.46898416,25.39417,0.000896906,0,1.139551131
26.646055,0.000403159,207.01106,1.376588,0.000349089,8.02756,0.008642797,36.58177,40.612305,0.0760493,0.52387065,24.097778,0.000875565,0,1.279624884
26.158495,0.000376353,209.34676,1.4048588,0.000266255,8.028296,0.010831137,36.579918,40.10205,0.0767063,0.5278089,23.533978,0.000857909,0,1.195734182
26.231255,0.000318949,209.94022,1.3903877,0.000318438,8.027276,0.01362244,36.55859,40.445683,0.07614889,0.5408104,23.088602,0.000862222,0,1.223635092
26.04527,0.000259678,211.06416,1.3873134,0.000376607,8.027086,0.017670462,36.5099,40.41841,0.07458106,0.5562877,22.572316,0.000842524,0,1.210082872
25.899834,0.000223964,211.99179,1.4045041,0.000401535,8.026859,0.021738688,36.450855,40.38503,0.07286052,0.56793046,22.207513,0.0007974,0,1.16097287
25.828842,0.000212365,212.66824,1.4379288,0.000454259,8.027344,0.02503329,36.43263,40.410625,0.072744006,0.58197147,22.050612,0.000809968,0,1.194479654
25.693705,0.000209961,213.35456,1.4677921,0.000502223,8.028082,0.027869935,36.414593,40.296146,0.07319456,0.5919609,21.9886,0.000876937,0,1.283557052
25.605381,0.000211578,213.85519,1.4919897,0.000557951,8.028632,0.030392199,36.40392,40.252254,0.074168434,0.604794,21.981692,0.000977903,0,1.432089642
25.525482,0.000214232,214.24593,1.5114933,0.000626812,8.029387,0.03236195,36.395855,40.19477,0.075408265,0.61817706,22.005387,0.001078148,0,1.596727572
25.431608,0.000213887,214.64744,1.5275589,0.000665062,8.030497,0.033809778,36.386196,40.108414,0.07696223,0.62494296,22.022298,0.001160519,0,1.72158753
25.336935,0.000211384,214.99942,1.5413126,0.000683338,8.031147,0.034767905,36.377537,39.99223,0.078964425,0.6299066,22.03381,0.001237997,0,1.833714962
25.292953,0.000209529,215.2521,1.5532265,0.000685933,8.031347,0.035211837,36.366375,39.932438,0.08088916,0.63149834,22.05631,0.00134592,0,1.99474545
25.272629,0.000210691,215.38629,1.5640486,0.000700493,8.031082,0.03514548,36.35472,39.888645,0.082377825,0.63332975,22.118274,0.001506864,0,2.258519916
25.269949,0.000215115,215.46678,1.5775114,0.000772426,8.031389,0.034691744,36.330536,39.826984,0.083520245,0.63607484,22.21584,0.001737794,0,2.616756503
25.26616,0.000219691,215.56813,1.5922377,0.000971462,8.032529,0.03421994,36.312054,39.78067,0.08478857,0.63933486,22.308322,0.002019629,0,3.057616512
25.22467,0.000223618,215.85374,1.6059437,0.001330796,8.033154,0.03393102,36.30356,39.688816,0.086736334,0.6432265,22.367112,0.002378883,0,3.58718347
25.223862,0.000233917,215.8931,1.6282895,0.001752493,8.0332775,0.032998196,36.28406,39.610027,0.089938796,0.6490549,22.470629,0.002643445,0,4.018324101
25.266102,0.000250149,215.81407,1.6603974,0.002110084,8.03375,0.031306765,36.254932,39.566883,0.09378409,0.6519251,22.610717,0.002735636,0,4.23171807
25.291,0.000268097,215.79874,1.688701,0.003309711,8.034768,0.029841325,36.228813,39.511086,0.09730063,0.65246576,22.740029,0.002977627,0,4.646288563
25.342327,0.000285353,215.7209,1.7119355,0.008598412,8.035484,0.029205128,36.202118,39.539047,0.09945106,0.6526541,22.831859,0.003697858,0,5.503707648
25.322002,0.000297197,215.91918,1.717924,0.025539455,8.035244,0.030454647,36.19034,39.543262,0.09937533,0.65044683,22.848386,0.00814689,0,6.539384275
25.212622,0.000305318,216.27732,1.7191466,0.040419432,8.035724,0.032263535,36.20028,39.45431,0.097768876,0.6479459,22.833958,0.0120584,0,7.459489843
25.203419,0.000307884,216.59863,1.7256725,0.013999779,8.035658,0.03091821,36.201496,39.42979,0.095062416,0.64762366,22.846382,0.004991573,0,7.160356454
25.233612,0.000309564,216.59088,1.7484397,0.002421164,8.035841,0.029937743,36.212307,39.469616,0.091655944,0.6408186,22.842782,0.002935127,0,4.438765475
25.20982,0.000298991,216.7171,1.7593781,0.001319008,8.035769,0.030004996,36.231846,39.496387,0.08879783,0.63689536,22.707764,0.002135583,0,3.167310989
25.179968,0.000291503,216.91586,1.7581108,0.001306222,8.036192,0.029989935,36.23919,39.47778,0.086376254,0.6355091,22.549555,0.0018087,0,2.647992591
25.14065,0.000286728,217.11834,1.7513457,0.00140529,8.0362835,0.029898369,36.24962,39.465004,0.08492871,0.63522506,22.364251,0.001637836,0,2.428830386
25.116503,0.000288944,217.17232,1.7460826,0.001553678,8.03544,0.029136476,36.24473,39.42112,0.08535123,0.6334324,22.214795,0.001462946,0,2.271519314
25.145367,0.00030006,217.04803,1.7475692,0.001649946,8.035143,0.027666194,36.228058,39.422943,0.085651096,0.6260931,22.123015,0.001284664,0,2.110549789
25.179962,0.000318362,216.78583,1.7517231,0.001817164,8.034164,0.025793539,36.215874,39.42483,0.08658756,0.61917025,22.06592,0.001106335,0,1.966993839
25.23169,0.000347296,216.55306,1.7671862,0.001980364,8.033982,0.023560207,36.177505,39.430923,0.087277,0.60030293,22.052003,0.001029059,0,1.810058504
25.289667,0.000385706,216.24674,1.7942357,0.002230555,8.033594,0.02123472,36.161842,39.45583,0.08788375,0.5850167,22.07279,0.000952761,0,1.65321057
25.347315,0.000435086,215.991,1.840001,0.002622053,8.034003,0.01880533,36.104736,39.448284,0.08906633,0.5791784,22.189368,0.000896933,0,1.601552321
25.404402,0.000494458,215.8629,1.9056823,0.002979547,8.033654,0.016676948,36.06312,39.471226,0.091122085,0.57572365,22.322781,0.000873798,0,1.612075841
26.480627,0.001501593,206.93192,1.4564084,0.001322486,8.043328,0.002749218,35.32953,37.458622,0.09102475,0.58092505,30.092098,0.001166035,0,1.923853006
25.96723,0.00122268,207.5932,1.4291869,0.000647563,8.044541,0.003757092,35.592014,37.114838,0.08594414,0.5346726,29.691827,0.000968494,0,1.406663159
25.802956,0.000851385,207.62521,1.3517454,0.000875703,8.039306,0.00557035,35.833668,37.38951,0.07559336,0.4809462,28.628001,0.000867477,0,1.188011681
26.134619,0.000588756,206.7103,1.3137459,0.001115147,8.028475,0.006688927,35.963814,38.366013,0.072889154,0.4990463,27.030878,0.000828242,0,1.224762924
26.633394,0.000495611,206.19504,1.3229366,0.000380629,8.026525,0.007240705,36.13186,39.605446,0.073421026,0.49868345,25.7614,0.000872654,0,1.213428108
26.441381,0.000447748,206.88604,1.3647123,0.000355788,8.028823,0.008236819,36.439762,39.91964,0.075537304,0.5107191,24.734708,0.000896901,0,1.252548023
26.290121,0.000408118,208.56878,1.4129854,0.000339421,8.028553,0.010067358,36.601997,40.237804,0.07821417,0.55696315,23.739636,0.000931086,0,1.387998582
26.129229,0.000373024,209.8403,1.4184574,0.000338712,8.027832,0.012155604,36.624165,40.221485,0.078624886,0.5731155,23.299694,0.000944488,0,1.412298582
26.172073,0.000319141,210.40876,1.4010154,0.000400794,8.027145,0.014769412,36.59765,40.507465,0.077541656,0.5860986,22.925634,0.000914019,0,1.406119668
25.978739,0.000263043,211.51245,1.3973019,0.000462451,8.027318,0.018632349,36.549065,40.44792,0.07541073,0.59327304,22.433281,0.000890068,0,1.363419475
25.857155,0.000226094,212.37014,1.4111175,0.000509295,8.027051,0.022698769,36.49437,40.453976,0.07353632,0.6031628,22.056673,0.000856775,0,1.327249152
25.805408,0.000209935,212.94911,1.4388504,0.000592577,8.0276785,0.026305222,36.47754,40.523136,0.07361735,0.60922325,21.872139,0.000874548,0,1.358846254
